Date,City,PM25,O3,NO2,SO2,CO
2016-02-18,Toronto- West ,34.00,24.00,24.00,1.00,3.00
2016-02-19,Toronto- West ,28.00,27.00,15.00,1.00,2.00
2016-02-20,Toronto- West ,20.00,24.00,9.00,1.00,2.00
2016-02-21,Toronto- West ,13.00,22.00,9.00,1.00,2.00
2016-02-22,Toronto- West ,10.00,23.00,11.00,1.00,1.00
2016-02-23,Toronto- West ,19.00,22.00,13.00,1.00,2.00
2016-02-24,Toronto- West ,24.00,12.00,21.00,1.00,2.00
2016-02-25,Toronto- West ,24.00,23.00,13.00,1.00,2.00
2016-02-26,Toronto- West ,9.00,23.00,15.00,1.00,2.00
2016-02-27,Toronto- West ,14.00,25.00,9.00,1.00,2.00
2016-02-28,Toronto- West ,39.00,41.00,7.00,1.00,2.00
2016-02-29,Toronto- West ,32.00,31.00,9.00,1.00,2.00
2016-03-01,Toronto- West ,22.00,17.00,16.00,1.00,2.00
2016-03-02,Toronto- West ,23.00,22.00,13.00,1.00,1.00
2016-03-03,Toronto- West ,17.00,24.00,18.00,1.00,2.00
2016-03-04,Toronto- West ,29.00,30.00,19.00,1.00,2.00
2016-03-05,Toronto- West ,30.00,34.00,24.00,1.00,3.00
2016-03-06,Toronto- West ,49.00,33.00,23.00,2.00,4.00
2016-03-07,Toronto- West ,59.00,14.00,26.00,1.00,4.00
2016-03-08,Toronto- West ,65.00,16.00,30.00,3.00,5.00
2016-03-09,Toronto- West ,70.00,26.00,24.00,2.00,3.00
2016-03-10,Toronto- West ,47.00,10.00,19.00,1.00,3.00
2016-03-11,Toronto- West ,38.00,17.00,12.00,1.00,2.00
2016-03-12,Toronto- West ,25.00,27.00,19.00,1.00,3.00
2016-03-13,Toronto- West ,31.00,29.00,10.00,1.00,2.00
2016-03-14,Toronto- West ,23.00,25.00,14.00,1.00,2.00
2016-03-15,Toronto- West ,15.00,15.00,15.00,1.00,2.00
2016-03-16,Toronto- West ,22.00,18.00,11.00,1.00,2.00
2016-03-17,Toronto- West ,25.00,19.00,21.00,1.00,2.00
2016-03-18,Toronto- West ,19.00,25.00,13.00,1.00,2.00
2016-03-19,Toronto- West ,13.00,30.00,11.00,1.00,2.00
2016-03-20,Toronto- West ,15.00,31.00,13.00,1.00,2.00
2016-03-21,Toronto- West ,23.00,24.00,22.00,1.00,2.00
2016-03-22,Toronto- West ,19.00,21.00,28.00,1.00,3.00
2016-03-23,Toronto- West ,44.00,23.00,20.00,3.00,2.00
2016-03-24,Toronto- West ,44.00,25.00,13.00,1.00,2.00
2016-03-25,Toronto- West ,21.00,28.00,12.00,1.00,2.00
2016-03-26,Toronto- West ,26.00,29.00,22.00,1.00,4.00
2016-03-27,Toronto- West ,45.00,33.00,19.00,1.00,3.00
2016-03-28,Toronto- West ,48.00,27.00,16.00,1.00,2.00
2016-03-29,Toronto- West ,31.00,29.00,14.00,1.00,2.00
2016-03-30,Toronto- West ,15.00,30.00,26.00,3.00,3.00
2016-03-31,Toronto- West ,44.00,31.00,10.00,2.00,2.00
2016-04-01,Toronto- West ,25.00,28.00,15.00,1.00,2.00
2015-10-02,Toronto- West ,12.00,13.00,10.00,1.00,1.00
2015-10-03,Toronto- West ,13.00,15.00,8.00,1.00,1.00
2015-10-04,Toronto- West ,17.00,18.00,2.00,1.00,1.00
2015-10-05,Toronto- West ,11.00,7.00,19.00,1.00,3.00
2015-10-06,Toronto- West ,22.00,7.00,14.00,1.00,2.00
2015-10-07,Toronto- West ,22.00,14.00,16.00,1.00,2.00
2015-10-08,Toronto- West ,29.00,20.00,12.00,1.00,2.00
2015-10-09,Toronto- West ,28.00,17.00,12.00,1.00,2.00
2015-10-10,Toronto- West ,19.00,21.00,6.00,1.00,1.00
2015-10-11,Toronto- West ,15.00,34.00,4.00,1.00,1.00
2015-10-12,Toronto- West ,20.00,37.00,5.00,4.00,1.00
2015-10-13,Toronto- West ,26.00,21.00,9.00,2.00,1.00
2015-10-14,Toronto- West ,23.00,12.00,11.00,1.00,2.00
2015-10-15,Toronto- West ,13.00,20.00,16.00,1.00,2.00
2015-10-16,Toronto- West ,18.00,16.00,15.00,1.00,2.00
2015-10-17,Toronto- West ,20.00,17.00,9.00,1.00,2.00
2015-10-18,Toronto- West ,13.00,20.00,13.00,1.00,2.00
2015-10-19,Toronto- West ,49.00,29.00,17.00,5.00,2.00
2015-10-20,Toronto- West ,44.00,22.00,20.00,2.00,2.00
2015-10-21,Toronto- West ,37.00,14.00,18.00,1.00,2.00
2015-10-22,Toronto- West ,38.00,19.00,16.00,1.00,2.00
2015-10-23,Toronto- West ,30.00,21.00,15.00,1.00,2.00
2015-10-24,Toronto- West ,16.00,23.00,10.00,1.00,2.00
2015-10-25,Toronto- West ,13.00,17.00,7.00,1.00,2.00
2015-10-26,Toronto- West ,18.00,17.00,13.00,1.00,3.00
2015-10-27,Toronto- West ,26.00,18.00,16.00,1.00,3.00
2015-10-28,Toronto- West ,29.00,17.00,7.00,1.00,2.00
2015-10-29,Toronto- West ,9.00,15.00,8.00,1.00,1.00
2015-10-30,Toronto- West ,31.00,15.00,15.00,1.00,2.00
2015-10-31,Toronto- West ,20.00,17.00,16.00,1.00,3.00
2015-11-01,Toronto- West ,28.00,21.00,8.00,1.00,2.00
2015-11-02,Toronto- West ,23.00,16.00,16.00,2.00,3.00
2015-11-03,Toronto- West ,25.00,17.00,26.00,1.00,4.00
2015-11-04,Toronto- West ,43.00,13.00,20.00,2.00,4.00
2015-11-05,Toronto- West ,58.00,11.00,27.00,5.00,5.00
2015-11-06,Toronto- West ,54.00,17.00,12.00,1.00,2.00
2015-11-07,Toronto- West ,34.00,18.00,11.00,1.00,2.00
2015-11-08,Toronto- West ,15.00,16.00,13.00,1.00,2.00
2015-11-09,Toronto- West ,20.00,14.00,28.00,4.00,5.00
2015-11-10,Toronto- West ,59.00,8.00,25.00,1.00,4.00
2015-11-11,Toronto- West ,49.00,13.00,22.00,1.00,3.00
2015-11-12,Toronto- West ,53.00,18.00,12.00,1.00,2.00
2015-11-13,Toronto- West ,43.00,18.00,9.00,1.00,1.00
2015-11-14,Toronto- West ,17.00,23.00,10.00,1.00,1.00
2015-11-15,Toronto- West ,17.00,19.00,20.00,2.00,3.00
2015-11-16,Toronto- West ,42.00,15.00,24.00,1.00,5.00
2015-11-17,Toronto- West ,61.00,17.00,12.00,1.00,2.00
2015-11-18,Toronto- West ,25.00,19.00,12.00,1.00,2.00
2015-11-19,Toronto- West ,30.00,23.00,7.00,1.00,1.00
2015-11-20,Toronto- West ,27.00,18.00,17.00,1.00,2.00
2015-11-21,Toronto- West ,24.00,22.00,14.00,1.00,2.00
2015-11-22,Toronto- West ,26.00,23.00,9.00,1.00,2.00
2015-11-23,Toronto- West ,15.00,20.00,22.00,2.00,2.00
2015-11-24,Toronto- West ,30.00,12.00,25.00,1.00,3.00
2015-11-25,Toronto- West ,53.00,15.00,25.00,2.00,5.00
2015-11-26,Toronto- West ,54.00,26.00,12.00,2.00,2.00
2015-11-27,Toronto- West ,30.00,28.00,9.00,1.00,2.00
2015-11-28,Toronto- West ,21.00, , ,2.00,1.00
2015-12-01,Toronto- West ,37.00,11.00,16.00,1.00,3.00
2015-12-02,Toronto- West ,32.00,8.00,23.00,1.00,3.00
2015-12-03,Toronto- West ,42.00,11.00,18.00,1.00,2.00
2015-12-04,Toronto- West ,31.00,15.00,16.00,1.00,2.00
2015-12-05,Toronto- West ,39.00,10.00,15.00,1.00,2.00
2015-12-06,Toronto- West ,65.00,8.00,17.00,1.00,3.00
2015-12-07,Toronto- West ,64.00,6.00,25.00,4.00,3.00
2015-12-08,Toronto- West ,67.00,20.00,16.00,2.00,2.00
2015-12-09,Toronto- West ,60.00,18.00,15.00,2.00,2.00
2015-12-10,Toronto- West ,49.00,13.00,17.00,2.00,2.00
2015-12-11,Toronto- West ,60.00,20.00,12.00,2.00,2.00
2015-12-12,Toronto- West ,36.00,3.00,18.00,2.00,4.00
2015-12-13,Toronto- West ,41.00,13.00,7.00,1.00,2.00
2015-12-14,Toronto- West ,19.00,13.00,16.00,1.00,3.00
2015-12-15,Toronto- West ,26.00,14.00,10.00,1.00,2.00
2015-12-16,Toronto- West ,16.00,10.00,12.00,1.00,2.00
2015-12-17,Toronto- West ,13.00,10.00,15.00,1.00,2.00
2015-12-18,Toronto- West ,28.00,19.00,13.00,1.00,2.00
2015-12-19,Toronto- West ,23.00,21.00,9.00,2.00,1.00
2015-12-20,Toronto- West ,17.00,23.00,8.00,3.00,2.00
2015-12-21,Toronto- West ,23.00,19.00,14.00,2.00,2.00
2015-12-22,Toronto- West ,27.00,6.00,21.00,1.00,3.00
2015-12-23,Toronto- West ,33.00,8.00,15.00,1.00,3.00
2015-12-24,Toronto- West ,28.00,22.00,8.00,1.00,2.00
2015-12-25,Toronto- West ,20.00,17.00,12.00,2.00,2.00
2015-12-26,Toronto- West ,24.00,17.00,11.00,1.00,2.00
2015-12-27,Toronto- West ,22.00,18.00,6.00,1.00,2.00
2015-12-28,Toronto- West ,16.00,20.00,8.00,1.00,1.00
2015-12-29,Toronto- West ,16.00,18.00,14.00,1.00,2.00
2015-12-30,Toronto- West ,17.00,9.00,18.00,1.00,2.00
2015-12-31,Toronto- West ,39.00, , ,1.00,1.00
2016-01-04,Toronto- West ,23.00,18.00,13.00,2.00,1.00
2015-07-19,Toronto- West ,41.00,35.00,5.00,1.00,1.00
2015-07-20,Toronto- West ,12.00,31.00,11.00,1.00,2.00
2015-07-21,Toronto- West ,32.00,24.00,9.00,1.00,1.00
2015-07-22,Toronto- West ,22.00,18.00,9.00,1.00,1.00
2015-07-23,Toronto- West ,16.00,20.00,14.00,1.00,1.00
2015-07-24,Toronto- West ,20.00,28.00,15.00,2.00,2.00
2015-07-25,Toronto- West ,27.00,44.00,9.00,2.00,2.00
2015-07-26,Toronto- West ,35.00,34.00,6.00,1.00,2.00
2015-07-27,Toronto- West ,40.00,42.00,15.00,1.00,2.00
2015-07-28,Toronto- West ,39.00,62.00,15.00,1.00,2.00
2015-07-29,Toronto- West ,44.00,49.00,16.00,1.00,2.00
2015-07-30,Toronto- West ,52.00,30.00,11.00,1.00,1.00
2015-07-31,Toronto- West ,25.00,25.00,12.00,2.00,1.00
2015-08-01,Toronto- West ,15.00,21.00,7.00,1.00,1.00
2015-08-02,Toronto- West ,16.00,32.00,8.00,1.00,1.00
2015-08-03,Toronto- West ,18.00,30.00,4.00,1.00,1.00
2015-08-04,Toronto- West ,22.00,18.00,12.00,1.00,1.00
2015-08-05,Toronto- West ,13.00,10.00,8.00,1.00,1.00
2015-08-06,Toronto- West ,16.00,34.00,9.00,1.00,1.00
2015-08-07,Toronto- West ,14.00,20.00,8.00,1.00,1.00
2015-08-08,Toronto- West ,20.00,18.00,8.00,1.00,1.00
2015-08-09,Toronto- West ,17.00,25.00,7.00,1.00,1.00
2015-08-10,Toronto- West ,17.00,14.00,20.00,1.00,3.00
2015-08-11,Toronto- West ,33.00,18.00,13.00,1.00,2.00
2015-08-12,Toronto- West ,32.00,18.00,9.00,1.00,1.00
2015-08-13,Toronto- West ,25.00,32.00,12.00,1.00,1.00
2015-08-14,Toronto- West ,18.00,23.00,13.00,1.00,2.00
2015-08-15,Toronto- West ,30.00,45.00,11.00,1.00,2.00
2015-08-16,Toronto- West ,41.00,44.00,11.00,1.00,2.00
2015-08-17,Toronto- West ,36.00,43.00,11.00,1.00,2.00
2015-08-18,Toronto- West ,54.00,32.00,16.00,2.00,2.00
2015-08-19,Toronto- West ,56.00,41.00,6.00,1.00,1.00
2015-08-20,Toronto- West ,50.00,26.00,7.00,1.00,1.00
2015-08-21,Toronto- West ,18.00,14.00,12.00,1.00,1.00
2015-08-22,Toronto- West ,19.00,35.00,10.00,1.00,2.00
2015-08-23,Toronto- West ,22.00,32.00,10.00,1.00,2.00
2015-08-24,Toronto- West ,29.00,24.00,7.00,1.00,1.00
2015-08-25,Toronto- West ,24.00,15.00,10.00,1.00,1.00
2015-08-26,Toronto- West ,17.00,12.00,10.00,1.00,1.00
2015-08-27,Toronto- West ,12.00,7.00,9.00,1.00,1.00
2015-08-28,Toronto- West ,23.00,29.00,7.00,1.00,1.00
2015-08-29,Toronto- West ,26.00,33.00,14.00,1.00,3.00
2015-08-30,Toronto- West ,48.00,50.00,10.00,1.00,3.00
2015-08-31,Toronto- West ,62.00,29.00,18.00,1.00,3.00
2015-09-01,Toronto- West ,60.00,43.00,14.00,1.00,3.00
2015-09-02,Toronto- West ,62.00,48.00,22.00,1.00,3.00
2015-09-03,Toronto- West ,74.00,46.00,17.00,1.00,3.00
2015-09-04,Toronto- West ,98.00,31.00,10.00,1.00,2.00
2015-09-05,Toronto- West ,54.00,46.00,6.00,1.00,1.00
2015-09-06,Toronto- West ,41.00,40.00,8.00,1.00,2.00
2015-09-07,Toronto- West ,58.00,46.00,7.00,1.00,2.00
2015-09-08,Toronto- West ,59.00,35.00,12.00,1.00,2.00
2015-09-09,Toronto- West ,52.00,27.00,15.00,1.00,2.00
2015-09-10,Toronto- West ,36.00,28.00,14.00,1.00,1.00
2015-09-11,Toronto- West ,30.00,18.00,16.00,1.00,2.00
2015-09-12,Toronto- West ,24.00,9.00,7.00,1.00,1.00
2015-09-13,Toronto- West ,16.00,11.00,5.00,1.00,2.00
2015-09-14,Toronto- West ,16.00,26.00,14.00,1.00,1.00
2015-09-15,Toronto- West ,24.00,37.00,23.00,2.00,2.00
2015-09-16,Toronto- West ,23.00,52.00,22.00,3.00,2.00
2015-09-17,Toronto- West ,52.00,52.00,23.00,4.00,3.00
2015-09-18,Toronto- West ,60.00,42.00,19.00,2.00,3.00
2015-09-19,Toronto- West ,53.00,27.00,14.00,1.00,2.00
2015-09-20,Toronto- West ,39.00,21.00,6.00,1.00,1.00
2015-09-21,Toronto- West ,20.00,20.00,14.00,1.00,3.00
2015-09-22,Toronto- West ,24.00,28.00,18.00,1.00,2.00
2015-09-23,Toronto- West ,25.00,36.00,23.00,1.00,3.00
2015-09-24,Toronto- West ,51.00,31.00,18.00,1.00,2.00
2015-09-25,Toronto- West ,29.00,24.00,9.00,1.00,1.00
2015-09-26,Toronto- West ,30.00,25.00,4.00,1.00,1.00
2015-09-27,Toronto- West ,7.00,30.00,8.00,1.00,2.00
2015-09-28,Toronto- West ,27.00,15.00,10.00,1.00,1.00
2015-09-29,Toronto- West ,26.00,10.00,14.00,1.00,2.00
2015-09-30,Toronto- West ,32.00,12.00,9.00,1.00,1.00
2015-10-01,Toronto- West ,24.00,14.00,10.00,1.00,1.00
2015-04-02,Toronto- West ,23.00,17.00,25.00,2.00,3.00
2015-04-03,Toronto- West ,46.00,25.00,9.00,2.00,2.00
2015-04-04,Toronto- West ,25.00,28.00,6.00,1.00,2.00
2015-04-05,Toronto- West ,12.00,28.00,11.00,1.00,2.00
2015-04-06,Toronto- West ,33.00,32.00,20.00,1.00,3.00
2015-04-07,Toronto- West ,50.00,31.00,14.00,1.00,2.00
2015-04-08,Toronto- West ,26.00,28.00,9.00,1.00,2.00
2015-04-09,Toronto- West ,18.00,17.00,14.00,2.00,2.00
2015-04-10,Toronto- West ,29.00,27.00,11.00,1.00,2.00
2015-04-11,Toronto- West ,16.00,28.00,7.00,1.00,2.00
2015-04-12,Toronto- West ,15.00,40.00,18.00,3.00,3.00
2015-04-13,Toronto- West ,46.00,36.00,20.00,2.00,2.00
2015-04-14,Toronto- West ,45.00,29.00,18.00,1.00,2.00
2015-04-15,Toronto- West ,17.00,29.00,22.00,1.00,2.00
2015-04-16,Toronto- West ,25.00,34.00,16.00,1.00,2.00
2015-04-17,Toronto- West ,30.00,32.00,15.00,1.00,2.00
2015-04-18,Toronto- West ,44.00,34.00,19.00,1.00,2.00
2015-04-19,Toronto- West ,34.00,32.00,4.00,1.00,1.00
2015-04-20,Toronto- West ,14.00,31.00,6.00,1.00,2.00
2015-04-21,Toronto- West ,12.00,23.00,11.00,1.00,1.00
2015-04-22,Toronto- West ,17.00,22.00,14.00,1.00,2.00
2015-04-23,Toronto- West ,23.00,21.00,12.00,2.00,2.00
2015-04-24,Toronto- West ,12.00,25.00,12.00,1.00,1.00
2015-04-25,Toronto- West ,13.00,25.00,12.00,1.00,2.00
2015-04-26,Toronto- West ,20.00,27.00,6.00,1.00,2.00
2015-04-27,Toronto- West ,17.00,24.00,9.00,1.00,1.00
2015-04-28,Toronto- West ,12.00,26.00,11.00,1.00,2.00
2015-04-29,Toronto- West ,17.00,33.00,11.00,3.00,2.00
2015-04-30,Toronto- West ,22.00,28.00,19.00,2.00,2.00
2015-05-01,Toronto- West ,33.00,26.00,19.00,2.00,2.00
2015-05-02,Toronto- West ,29.00,35.00,13.00,3.00,2.00
2015-05-03,Toronto- West ,25.00,51.00,15.00,3.00,2.00
2015-05-04,Toronto- West ,51.00,33.00,18.00,5.00,2.00
2015-05-05,Toronto- West ,53.00,33.00,16.00,1.00,2.00
2015-05-06,Toronto- West ,37.00,38.00,20.00,1.00,3.00
2015-05-07,Toronto- West ,41.00,37.00,26.00,1.00,3.00
2015-05-08,Toronto- West ,43.00,52.00,22.00,3.00,3.00
2015-05-09,Toronto- West ,47.00,55.00,22.00,4.00,4.00
2015-05-10,Toronto- West ,65.00,34.00,10.00,1.00,3.00
2015-05-11,Toronto- West ,75.00,20.00,7.00,1.00,1.00
2015-05-12,Toronto- West ,35.00,16.00,11.00,1.00,1.00
2015-05-13,Toronto- West ,35.00,27.00,12.00,1.00,1.00
2015-05-14,Toronto- West ,17.00,37.00,15.00,1.00,1.00
2015-05-15,Toronto- West ,32.00,23.00,21.00,1.00,2.00
2015-05-16,Toronto- West ,35.00,31.00,15.00,1.00,2.00
2015-05-17,Toronto- West ,35.00,37.00,7.00,1.00,2.00
2015-05-18,Toronto- West ,23.00,35.00,7.00,2.00,2.00
2015-05-19,Toronto- West ,42.00,22.00,10.00,1.00,1.00
2015-05-20,Toronto- West ,39.00,32.00,10.00,2.00,1.00
2015-05-21,Toronto- West ,14.00,34.00,14.00,1.00,1.00
2015-05-22,Toronto- West ,25.00,26.00,12.00,1.00,1.00
2015-05-23,Toronto- West ,23.00,39.00,8.00,1.00,1.00
2015-05-24,Toronto- West ,26.00,53.00,9.00,2.00,2.00
2015-05-25,Toronto- West ,35.00,41.00,13.00,1.00,1.00
2015-05-26,Toronto- West ,32.00,35.00,9.00,1.00,1.00
2015-05-27,Toronto- West ,23.00,39.00,7.00,1.00,1.00
2015-05-28,Toronto- West ,28.00,45.00,9.00,1.00,1.00
2015-05-29,Toronto- West ,32.00,44.00,13.00,1.00,2.00
2015-05-30,Toronto- West ,55.00,30.00,11.00,2.00,2.00
2015-05-31,Toronto- West ,40.00,19.00,5.00,1.00,1.00
2015-06-01,Toronto- West ,22.00,21.00,8.00,1.00,1.00
2015-06-02,Toronto- West ,13.00,30.00,15.00,1.00,2.00
2015-06-03,Toronto- West ,30.00,32.00,9.00,1.00,1.00
2015-06-04,Toronto- West ,19.00,34.00,10.00,1.00,2.00
2015-06-05,Toronto- West ,21.00,26.00,19.00,3.00,2.00
2015-06-06,Toronto- West ,45.00,28.00,5.00,1.00,1.00
2015-06-07,Toronto- West ,35.00,35.00,11.00,1.00,2.00
2015-06-08,Toronto- West ,26.00,28.00,12.00,1.00,1.00
2015-06-09,Toronto- West ,15.00,19.00,15.00,1.00,2.00
2015-06-10,Toronto- West ,21.00,43.00,13.00,1.00,2.00
2015-06-11,Toronto- West ,57.00,25.00,15.00,1.00,2.00
2015-06-12,Toronto- West ,32.00,26.00,16.00,1.00,2.00
2015-06-13,Toronto- West ,28.00,28.00,10.00,1.00,2.00
2015-06-14,Toronto- West ,18.00,17.00,13.00,1.00,2.00
2015-06-15,Toronto- West ,48.00,32.00,10.00,1.00,2.00
2015-06-16,Toronto- West ,47.00,22.00,16.00,1.00,2.00
2015-06-17,Toronto- West ,22.00,24.00,7.00,1.00,1.00
2015-06-18,Toronto- West ,26.00,36.00,18.00,3.00,2.00
2015-06-19,Toronto- West ,24.00,27.00,8.00,1.00,1.00
2015-06-20,Toronto- West ,33.00,29.00,13.00,1.00,1.00
2015-06-21,Toronto- West ,25.00,36.00,8.00,1.00,2.00
2015-06-22,Toronto- West ,34.00,38.00,13.00,1.00,1.00
2015-06-23,Toronto- West ,28.00,25.00,11.00,2.00,1.00
2015-06-24,Toronto- West ,23.00,10.00,13.00,1.00,1.00
2015-06-25,Toronto- West ,27.00, , ,2.00,1.00
2015-01-02,Toronto- West ,25.00,23.00,19.00,1.00,2.00
2015-01-03,Toronto- West ,22.00,20.00,19.00,1.00,3.00
2015-01-04,Toronto- West ,37.00,14.00,18.00,1.00,3.00
2015-01-05,Toronto- West ,24.00,23.00,15.00,1.00,2.00
2015-01-06,Toronto- West ,20.00,17.00,20.00,2.00,2.00
2015-01-07,Toronto- West ,28.00,21.00,16.00,1.00,2.00
2015-01-08,Toronto- West ,29.00,23.00,18.00,2.00,2.00
2015-01-09,Toronto- West ,30.00,20.00,18.00,2.00,2.00
2015-01-10,Toronto- West ,29.00,23.00,14.00,2.00,2.00
2015-01-11,Toronto- West ,36.00,20.00,17.00,5.00,2.00
2015-01-12,Toronto- West ,46.00,21.00,23.00,2.00,2.00
2015-01-13,Toronto- West ,50.00,19.00,28.00,3.00,3.00
2015-01-14,Toronto- West ,41.00,12.00,45.00,2.00,5.00
2015-01-15,Toronto- West ,60.00,20.00,30.00,4.00,3.00
2015-01-16,Toronto- West ,75.00, , ,2.00,1.00
2015-01-18,Toronto- West ,66.00,23.00,13.00,6.00,2.00
2015-01-19,Toronto- West ,27.00,17.00,16.00,3.00,2.00
2015-01-20,Toronto- West ,23.00,17.00,26.00,2.00,3.00
2015-01-21,Toronto- West ,28.00,13.00,34.00,2.00,4.00
2015-01-22,Toronto- West ,45.00,17.00,26.00,2.00,3.00
2015-01-23,Toronto- West ,46.00,22.00,17.00,2.00,2.00
2015-01-24,Toronto- West ,53.00,15.00,19.00,1.00,2.00
2015-01-25,Toronto- West ,70.00,23.00,12.00,1.00,2.00
2015-01-26,Toronto- West ,18.00,21.00,21.00,2.00,2.00
2015-01-27,Toronto- West ,21.00,20.00,24.00,1.00,2.00
2015-01-28,Toronto- West ,27.00,19.00,31.00,5.00,3.00
2015-01-29,Toronto- West ,28.00,21.00,30.00,4.00,3.00
2015-01-30,Toronto- West ,46.00,24.00,16.00,2.00,2.00
2015-01-31,Toronto- West ,29.00,23.00,29.00,2.00,3.00
2015-02-01,Toronto- West ,43.00,22.00,16.00,1.00,2.00
2015-02-02,Toronto- West ,35.00,23.00,18.00,2.00,2.00
2015-02-03,Toronto- West ,21.00,21.00,35.00,3.00,3.00
2015-02-04,Toronto- West ,44.00,16.00,30.00,2.00,3.00
2015-02-05,Toronto- West ,56.00,20.00,25.00,1.00,2.00
2015-02-06,Toronto- West ,30.00,22.00,24.00,2.00,2.00
2015-02-07,Toronto- West ,51.00,16.00,27.00,2.00,3.00
2015-02-08,Toronto- West ,70.00,19.00,17.00,1.00,2.00
2015-02-09,Toronto- West ,35.00,21.00,23.00,1.00,2.00
2015-02-10,Toronto- West ,33.00,19.00,30.00,1.00,3.00
2015-02-11,Toronto- West ,40.00,24.00,27.00,2.00,4.00
2015-02-12,Toronto- West ,57.00,21.00,17.00,1.00,2.00
2015-02-13,Toronto- West ,28.00,24.00,19.00,3.00,2.00
2015-02-14,Toronto- West ,42.00,24.00,11.00,2.00,2.00
2015-02-15,Toronto- West ,40.00,24.00,7.00,5.00,2.00
2015-02-16,Toronto- West ,30.00,22.00,21.00,4.00,3.00
2015-02-17,Toronto- West ,39.00,24.00,36.00,5.00,4.00
2015-02-18,Toronto- West ,60.00,21.00,35.00,3.00,4.00
2015-02-19,Toronto- West ,65.00,21.00,19.00,2.00,2.00
2015-02-20,Toronto- West ,32.00,19.00,18.00,4.00,2.00
2015-02-21,Toronto- West ,33.00,14.00,33.00,7.00,4.00
2015-02-22,Toronto- West ,60.00,23.00,35.00,4.00,5.00
2015-02-23,Toronto- West ,91.00,18.00,19.00,2.00,2.00
2015-02-24,Toronto- West ,38.00,27.00,16.00,5.00,2.00
2015-02-25,Toronto- West ,46.00,21.00,21.00,2.00,2.00
2015-02-26,Toronto- West ,40.00,16.00,25.00,2.00,3.00
2015-02-27,Toronto- West ,38.00,22.00,28.00,2.00,3.00
2015-02-28,Toronto- West ,35.00,29.00,27.00,3.00,3.00
2015-03-01,Toronto- West ,62.00,25.00,34.00,6.00,5.00
2015-03-02,Toronto- West ,76.00,27.00,24.00,2.00,3.00
2015-03-03,Toronto- West ,57.00,28.00,31.00,1.00,3.00
2015-03-04,Toronto- West ,55.00,21.00,21.00,2.00,2.00
2015-03-05,Toronto- West ,37.00,21.00,16.00,1.00,2.00
2015-03-06,Toronto- West ,21.00,32.00,22.00,3.00,3.00
2015-03-07,Toronto- West ,52.00,33.00,16.00,3.00,3.00
2015-03-08,Toronto- West ,84.00,33.00,19.00,2.00,3.00
2015-03-09,Toronto- West ,60.00,32.00,23.00,2.00,3.00
2015-03-10,Toronto- West ,38.00, , ,3.00,1.00
2015-03-12,Toronto- West ,20.00,26.00,21.00,1.00,3.00
2015-03-13,Toronto- West ,15.00,31.00,16.00,2.00,2.00
2015-03-14,Toronto- West ,20.00,24.00,15.00,1.00,3.00
2015-03-15,Toronto- West ,48.00,29.00,9.00,2.00,2.00
2015-03-16,Toronto- West ,18.00,19.00,25.00,4.00,3.00
2015-03-17,Toronto- West ,66.00,26.00,17.00,1.00,2.00
2015-03-18,Toronto- West ,30.00,27.00,15.00,3.00,2.00
2015-03-19,Toronto- West ,7.00,29.00,23.00,2.00,3.00
2015-03-20,Toronto- West ,21.00,31.00,13.00,3.00,2.00
2015-03-21,Toronto- West ,36.00,29.00,16.00,1.00,3.00
2015-03-22,Toronto- West ,56.00,25.00,6.00,1.00,2.00
2015-03-23,Toronto- West ,16.00,21.00,13.00,1.00,
2015-03-24,Toronto- West ,23.00,25.00,17.00,3.00,
2015-03-25,Toronto- West ,31.00,19.00,24.00,1.00,
2015-03-26,Toronto- West ,54.00,13.00,21.00,1.00,
2015-03-27,Toronto- West ,45.00,24.00,13.00,1.00,
2015-03-28,Toronto- West ,11.00,28.00,8.00,1.00,
2015-03-29,Toronto- West ,11.00,38.00,12.00,3.00,
2015-03-30,Toronto- West ,30.00,31.00,11.00,1.00,2.00
2015-03-31,Toronto- West ,14.00,23.00,23.00,2.00,3.00
2015-04-01,Toronto- West ,21.00,34.00,14.00,1.00,2.00
2014-10-02,Toronto- West ,44.00,24.00,7.00,1.00,2.00
2014-10-03,Toronto- West ,54.00,32.00,8.00,1.00,1.00
2014-10-04,Toronto- West ,36.00,14.00,9.00,1.00,1.00
2014-10-05,Toronto- West ,22.00,19.00,5.00,1.00,1.00
2014-10-06,Toronto- West ,23.00,28.00,8.00,3.00,1.00
2014-10-07,Toronto- West ,17.00,24.00,11.00,2.00,1.00
2014-10-08,Toronto- West ,23.00,18.00,17.00,1.00,2.00
2014-10-09,Toronto- West ,39.00,14.00,18.00,1.00,2.00
2014-10-10,Toronto- West ,33.00,17.00,19.00,1.00,2.00
2014-10-11,Toronto- West ,23.00,20.00,15.00,1.00,3.00
2014-10-12,Toronto- West ,23.00,24.00,13.00,,2.00
2014-10-13,Toronto- West ,27.00,12.00,16.00,,3.00
2014-10-14,Toronto- West ,26.00,20.00,12.00,,2.00
2014-10-15,Toronto- West ,26.00,17.00,17.00,,2.00
2014-10-16,Toronto- West ,26.00,12.00,18.00,,3.00
2014-10-17,Toronto- West ,36.00,17.00,13.00,,2.00
2014-10-18,Toronto- West ,37.00,16.00,6.00,,2.00
2014-10-19,Toronto- West ,22.00,22.00,8.00,,1.00
2014-10-20,Toronto- West ,16.00,6.00,22.00,,3.00
